Timestamp,x,y,th
1639737954.60029,-25.7861881256104,-8.22585868835449,1.29999995231628
1639737954.69929,-25.7736835479736,-8.18094348907471,1.30099999904633
1639737954.79929,-25.7597026824951,-8.13072681427002,1.30099999904633
1639737954.90029,-25.7441501617432,-8.07486534118652,1.307000041008
1639737954.99929,-25.727144241333,-8.0137825012207,1.31700003147125
1639737955.99294,-25.7096290588379,-7.94834470748901,1.33000004291534
1639737955.20129,-25.6926174163818,-7.87929201126099,1.35199999809265
1639737955.30029,-25.6765575408936,-7.80799245834351,1.38399994373322
1639737955.39929,-25.6623935699463,-7.73495578765869,1.41299998760223
1639737955.49929,-25.6500778198242,-7.65939235687256,1.43499994277954
1639737955.59929,-25.6392822265625,-7.58364915847778,1.44799995422363
1639737955.70029,-25.6292972564697,-7.5081958770752,1.44599997997284
1639737955.80029,-25.6192646026611,-7.43239212036133,1.42799997329712
1639737955.89929,-25.6078796386719,-7.35785102844238,1.41400003433228
1639737955.99929,-25.5961132049561,-7.28566026687622,1.38300001621246
1639737956.99294,-25.5821666717529,-7.21375322341919,1.35699999332428
1639737956.19929,-25.56689453125,-7.14595222473145,1.33299994468689
1639737956.29929,-25.5506324768066,-7.07994031906128,1.30900001525879
1639737956.39929,-25.5331974029541,-7.01497983932495,1.28900003433228
1639737956.49929,-25.5141220092773,-6.95140886306763,1.26499998569489
1639737956.59929,-25.4938125610352,-6.88833379745483,1.23800003528595
1639737956.69929,-25.4715347290039,-6.82565450668335,1.20700001716614
1639737956.80029,-25.4472751617432,-6.76338481903076,1.17700004577637
1639737956.89929,-25.4211006164551,-6.70172882080078,1.14400005340576
1639737956.99929,-25.3929615020752,-6.64060878753662,1.10899996757507
1639737957.99294,-25.3623733520508,-6.57940053939819,1.07500004768372
1639737957.19929,-25.3288650512695,-6.51826858520508,1.05099999904633
1639737957.29929,-25.2931365966797,-6.45606899261475,1.02900004386902
1639737957.39929,-25.2551727294922,-6.3933162689209,1.01300001144409
1639737957.49929,-25.2155055999756,-6.330237865448,0.996999979019165
1639737957.59929,-25.1732559204102,-6.26594066619873,0.980000019073486
1639737957.70029,-25.1293125152588,-6.20050144195557,0.96399998664856
1639737957.79929,-25.0838756561279,-6.13567590713501,0.953999996185303
1639737957.89929,-25.0374202728271,-6.07078695297241,0.949000000953674
1639737957.99929,-24.9905776977539,-6.00671911239624,0.948000013828277
1639737958.10129,-24.9424438476562,-5.94088315963745,0.953000009059906
1639737958.19929,-24.8963031768799,-5.87643241882324,0.962000012397766
1639737958.30029,-24.8505764007568,-5.81119346618652,0.973999977111817
1639737958.40029,-24.8058471679688,-5.74600076675415,0.992999970912933
1639737958.49929,-24.7628974914551,-5.6806378364563,1.01300001144409
1639737958.59929,-24.7213973999023,-5.61464595794678,1.03199994564056
1639737958.70029,-24.6820621490479,-5.54922914505005,1.05200004577637
1639737958.80029,-24.6445446014404,-5.48391628265381,1.07099997997284
1639737958.89929,-24.6090698242188,-5.41919612884521,1.09099996089935
1639737958.99929,-24.5754795074463,-5.35489988327026,1.10599994659424
1639737959.99294,-24.5430393218994,-5.29126167297363,1.11899995803833
1639737959.20029,-24.511791229248,-5.227126121521,1.13300001621246
1639737959.29929,-24.4823303222656,-5.16478252410889,1.14499998092651
1639737959.40129,-24.4537487030029,-5.102698802948,1.15699994564056
1639737959.49929,-24.4257621765137,-5.04027414321899,1.16999995708466
1639737959.60029,-24.3994102478027,-4.97819948196411,1.182000041008
1639737959.69929,-24.3736419677734,-4.915771484375,1.19500005245209
1639737959.79929,-24.3483295440674,-4.85266733169556,1.20799994468689
1639737959.89929,-24.3233375549316,-4.78851366043091,1.22200000286102
1639737959.99929,-24.299337387085,-4.72306776046753,1.23199999332428
1639737960.10029,-24.2753849029541,-4.65567779541016,1.24300003051758
1639737960.19929,-24.2520389556885,-4.58785581588745,1.25300002098083
1639737960.29929,-24.2292289733887,-4.51937294006348,1.26199996471405
1639737960.39929,-24.2067947387695,-4.44970417022705,1.27199995517731
1639737960.49929,-24.1848793029785,-4.37923622131348,1.28100001811981
1639737960.59929,-24.1634654998779,-4.3078761100769,1.29200005531311
1639737960.70029,-24.1424007415771,-4.23504447937012,1.30099999904633
1639737960.80029,-24.1218643188477,-4.16128301620483,1.31200003623962
1639737960.89929,-24.1020908355713,-4.08741140365601,1.32200002670288
1639737960.99929,-24.0830688476562,-4.01339530944824,1.3289999961853
1639737961.10029,-24.0645503997803,-3.94133591651917,1.33599996566772
1639737961.19929,-24.0463333129883,-3.86738967895508,1.34099996089935
1639737961.29929,-24.0288562774658,-3.79326558113098,1.34099996089935
1639737961.39929,-24.011344909668,-3.71899271011353,1.33899998664856
1639737961.49929,-23.9931640625,-3.6451952457428,1.32700002193451
1639737961.59929,-23.9746704101562,-3.57323384284973,1.31400001049042
1639737961.69929,-23.9555721282959,-3.50188302993774,1.30400002002716
1639737961.80129,-23.9360485076904,-3.4317581653595,1.28999996185303
1639737961.89929,-23.9157409667969,-3.36154174804688,1.27300000190735
1639737962.29424,-23.8942737579346,-3.29251956939697,1.25499999523163
1639737962.99294,-23.8725185394287,-3.22719955444336,1.24100005626678
1639737962.19929,-23.8496170043945,-3.16066694259644,1.22599995136261
1639737962.29929,-23.8250598907471,-3.09370350837708,1.20899999141693
1639737962.39929,-23.7989845275879,-3.02677297592163,1.19000005722046
1639737962.50029,-23.7720165252686,-2.95954322814941,1.17499995231628
1639737962.60029,-23.7437896728516,-2.89305114746094,1.16299998760223
1639737962.70029,-23.7144336700439,-2.8257794380188,1.14800000190735
1639737962.80129,-23.683084487915,-2.7576847076416,1.1360000371933
1639737962.90029,-23.6509265899658,-2.68963217735291,1.12100005149841
1639737962.99929,-23.6177368164062,-2.62117671966553,1.10800004005432
1639737963.99294,-23.5827732086182,-2.55258750915527,1.09300005435944
1639737963.19929,-23.5473117828369,-2.48470902442932,1.08000004291534
1639737963.30029,-23.5109119415283,-2.41669821739197,1.067999958992
1639737963.39929,-23.4730854034424,-2.3492956161499,1.05799996852875
1639737963.49929,-23.434814453125,-2.28266835212708,1.04799997806549
1639737963.60029,-23.3959045410156,-2.21647024154663,1.03900003433228
1639737963.70029,-23.3571739196777,-2.15096712112427,1.02999997138977
1639737963.80029,-23.3182029724121,-2.08615660667419,1.02300000190735
1639737963.89929,-23.2789421081543,-2.02231740951538,1.02100002765656
1639737964.29424,-23.2406749725342,-1.96009397506714,1.01999998092651
1639737964.99294,-23.2023277282715,-1.89774143695831,1.01999998092651
1639737964.19929,-23.1637344360352,-1.83498883247375,1.01900005340576
1639737964.30029,-23.1257839202881,-1.77366375923157,1.01900005340576
1639737964.39929,-23.0884170532227,-1.7132796049118,1.03299999237061
1639737964.50129,-23.0524139404297,-1.65340459346771,1.06500005722046
1639737964.60029,-23.0185928344727,-1.59313881397247,1.10699999332428
1639737964.70029,-22.9870471954346,-1.53125560283661,1.14600002765656
1639737964.80029,-22.9580841064453,-1.46834588050842,1.18700003623962
1639737964.89929,-22.9320068359375,-1.4051707983017,1.22599995136261
1639737965.29424,-22.9083366394043,-1.34062600135803,1.25800001621246
1639737965.99294,-22.8863964080811,-1.27475607395172,1.28699994087219
1639737965.20029,-22.866943359375,-1.20992708206177,1.29499995708466
1639737965.30129,-22.8485870361328,-1.14646005630493,1.30299997329712
1639737965.40029,-22.8317604064941,-1.08602476119995,1.30900001525879
1639737965.49929,-22.8169612884521,-1.03088808059692,1.31299996376038
1639737965.59929,-22.8029403686523,-0.978508293628693,1.30999994277954
1639737965.69929,-22.7902393341064,-0.931056022644043,1.30599999427795
1639737965.80029,-22.7786827087402,-0.889549314975739,1.30499994754791
1639737965.90129,-22.7701740264893,-0.858991026878357,1.30200004577637
1639737966.29424,-22.7630214691162,-0.833298683166504,1.29499995708466
1639737966.99294,-22.7549667358398,-0.805446982383728,1.2960000038147
1639737966.19929,-22.7476539611816,-0.780161619186401,1.29299998283386
1639737966.29929,-22.7412261962891,-0.75793844461441,1.29200005531311
1639737966.39929,-22.7369174957275,-0.74304211139679,1.28999996185303
1639737966.49929,-22.7330303192139,-0.729601442813873,1.28999996185303
1639737966.59929,-22.7280693054199,-0.712450563907623,1.28900003433228
1639737966.70029,-22.7255573272705,-0.704080879688263,1.28900003433228
1639737966.80029,-22.7241821289062,-0.699341595172882,1.28799998760223
1639737966.90029,-22.7231998443604,-0.696068048477173,1.28799998760223
1639737966.99929,-22.7224521636963,-0.693576276302338,1.28799998760223
1639737967.10129,-22.7218570709229,-0.691592693328857,1.28799998760223
1639737967.19929,-22.7213497161865,-0.689899384975433,1.28799998760223
1639737967.29929,-22.7209281921387,-0.688496351242065,1.28799998760223
1639737967.39929,-22.7205505371094,-0.687238454818726,1.28799998760223
1639737967.50029,-22.7202091217041,-0.686103701591492,1.28799998760223
1639737967.59929,-22.7199039459229,-0.685087740421295,1.28799998760223
1639737967.69929,-22.7196273803711,-0.684168517589569,1.28799998760223
1639737967.79929,-22.7193775177002,-0.683337926864624,1.28900003433228
1639737967.89929,-22.719144821167,-0.682563841342926,1.28900003433228
1639737967.99929,-22.7189483642578,-0.681886553764343,1.28799998760223
1639737968.10029,-22.7187442779541,-0.68120926618576,1.28799998760223
1639737968.19929,-22.7185707092285,-0.680628716945648,1.28799998760223
1639737968.29929,-22.7183952331543,-0.680042386054993,1.28799998760223
1639737968.40029,-22.7182197570801,-0.679456055164337,1.28900003433228
1639737968.50029,-22.7180728912354,-0.678967475891113,1.28799998760223
1639737968.59929,-22.7179260253906,-0.678478896617889,1.28799998760223
1639737968.69929,-22.7177810668945,-0.677995085716248,1.28699994087219
1639737968.79929,-22.7176494598389,-0.677559673786163,1.28699994087219
1639737968.89929,-22.7175331115723,-0.677172660827637,1.2849999666214
1639737968.99929,-22.7134399414062,-0.663529574871063,1.28400003910065
1639737969.99294,-22.7113647460938,-0.656611263751984,1.28299999237061
1639737969.19929,-22.708911895752,-0.648435056209564,1.28100001811981
1639737969.29929,-22.7060089111328,-0.638760983943939,1.27999997138977
1639737969.40129,-22.7028999328613,-0.628402888774872,1.27900004386902
1639737969.49929,-22.6999816894531,-0.618709564208984,1.27600002288818
1639737969.59929,-22.6974010467529,-0.610413551330566,1.27499997615814
1639737969.69929,-22.6950168609619,-0.602744579315186,1.27300000190735
1639737969.79929,-22.6926612854004,-0.595172047615051,1.26999998092651
1639737969.89929,-22.6904106140137,-0.58793717622757,1.26900005340576
1639737969.99929,-22.6882362365723,-0.580965518951416,1.26699995994568
1639737970.99294,-22.6859912872314,-0.573993861675262,1.26600003242493
1639737970.20029,-22.6837921142578,-0.567166447639465,1.26400005817413
1639737970.29929,-22.6816082000732,-0.560387074947357,1.26300001144409
1639737970.39929,-22.6794967651367,-0.553831934928894,1.26199996471405
1639737970.49929,-22.6773300170898,-0.54710066318512,1.2610000371933
1639737970.60029,-22.6751403808594,-0.540302753448486,1.25999999046326
1639737970.70029,-22.6735763549805,-0.535446643829346,1.25800001621246
1639737970.79929,-22.6717700958252,-0.530021786689758,1.25699996948242
1639737970.89929,-22.6695671081543,-0.52340829372406,1.25600004196167
1639737970.99929,-22.6673431396484,-0.516729354858398,1.25499999523163
1639737971.10029,-22.6651401519775,-0.5101158618927,1.25300002098083
1639737971.20029,-22.6628093719482,-0.503118991851807,1.25100004673004
1639737971.30029,-22.6603183746338,-0.495642900466919,1.24800002574921
1639737971.39929,-22.6572303771973,-0.486671209335327,1.24199998378754
1639737971.49929,-22.6528568267822,-0.473966479301453,1.23599994182587
1639737971.59929,-22.646842956543,-0.457046926021576,1.22800004482269
1639737971.69929,-22.6376037597656,-0.431854635477066,1.22000002861023
1639737971.79929,-22.6261081695557,-0.400507032871246,1.21200001239777
1639737971.89929,-22.6122798919678,-0.363936603069305,1.20299994945526
1639737971.99929,-22.5961990356445,-0.322658002376556,1.192999958992
1639737972.99294,-22.5782699584961,-0.27796259522438,1.18799996376038
1639737972.20029,-22.559362411499,-0.23215714097023,1.18299996852875
1639737972.29929,-22.5397815704346,-0.184719294309616,1.17700004577637
1639737972.40029,-22.519983291626,-0.138081893324852,1.1710000038147
1639737972.49929,-22.5002632141113,-0.0916304811835289,1.16600000858307
1639737972.59929,-22.4806060791016,-0.0465819798409939,1.16199994087219
1639737972.69929,-22.4612846374512,-0.00230313837528229,1.1599999666214
1639737972.79929,-22.4425754547119,0.0405693277716637,1.15799999237061
1639737972.89929,-22.4250926971436,0.0795653462409973,1.15699994564056
1639737973.12942,-22.4076519012451,0.118469171226025,1.15799999237061
1639737973.99294,-22.3907680511475,0.156128898262978,1.1599999666214
1639737973.19929,-22.375301361084,0.191570669412613,1.16299998760223
1639737973.30029,-22.3608360290527,0.224721342325211,1.16199994087219
1639737973.39929,-22.3484516143799,0.25310280919075,1.16299998760223
1639737973.49929,-22.3356380462646,0.282466173171997,1.16400003433228
1639737973.59929,-22.323860168457,0.3094582259655,1.16499996185303
1639737973.69929,-22.3129100799561,0.334552049636841,1.16499996185303
1639737973.79929,-22.3026676177979,0.358025431632996,1.16799998283386
1639737973.90129,-22.2942218780518,0.377378225326538,1.16799998283386
1639737974.29424,-22.284969329834,0.398582965135574,1.1690000295639
1639737974.99294,-22.2765598297119,0.418306142091751,1.16799998283386
1639737974.20029,-22.2682151794434,0.43742972612381,1.1690000295639
1639737974.29929,-22.2601413726807,0.456365823745728,1.1690000295639
1639737974.40029,-22.2516765594482,0.47576493024826,1.1710000038147
1639737974.49929,-22.2428245544434,0.496614396572113,1.1710000038147
1639737974.60129,-22.2327766418457,0.520281851291656,1.17400002479553
1639737974.69929,-22.221155166626,0.547658503055573,1.17400002479553
1639737974.79929,-22.2077922821045,0.579137563705444,1.17499995231628
1639737974.89929,-22.1924343109131,0.615312933921814,1.17200005054474
1639737975.29424,-22.1754379272461,0.655347645282745,1.17200005054474
1639737975.99294,-22.1566791534424,0.699535369873047,1.16999995708466
1639737975.20129,-22.1372547149658,0.745289325714111,1.1710000038147
1639737975.29929,-22.1171989440918,0.792531192302704,1.16999995708466
1639737975.39929,-22.0967464447021,0.840710401535034,1.16799998283386
1639737975.50029,-22.0758361816406,0.88862943649292,1.1690000295639
1639737975.59929,-22.0557422637939,0.93576043844223,1.15299999713898
1639737975.69929,-22.0361728668213,0.979412019252777,1.14600002765656
1639737975.79929,-22.0179214477539,1.01905751228333,1.13900005817413
1639737975.89929,-22.0005569458008,1.05660057067871,1.13399994373322
1639737976.12942,-21.9823360443115,1.09516108036041,1.12600004673004
1639737976.99294,-21.9622592926025,1.13657069206238,1.11600005626678
1639737976.20029,-21.9405326843262,1.18026554584503,1.10800004005432
1639737976.29929,-21.917688369751,1.22508084774017,1.09099996089935
1639737976.40029,-21.8950214385986,1.26846754550934,1.09399998188019
1639737976.49929,-21.873218536377,1.31020379066467,1.07700002193451
1639737976.60029,-21.8526039123535,1.34781336784363,1.08200001716614
1639737976.70029,-21.8339862823486,1.38259828090668,1.06500005722046
1639737976.79929,-21.8139114379883,1.41837012767792,1.05400002002716
1639737976.89929,-21.7889003753662,1.46191215515137,1.04299998283386
1639737976.99929,-21.7588348388672,1.51306390762329,1.03600001335144
1639737977.99294,-21.7266578674316,1.56657481193542,1.02900004386902
1639737977.19929,-21.6957302093506,1.61769616603851,1.02100002765656
1639737977.29929,-21.6649265289307,1.66778481006622,1.01900005340576
1639737977.39929,-21.6304359436035,1.72352075576782,1.01699995994568
1639737977.50029,-21.592113494873,1.78446090221405,1.01800000667572
1639737977.60029,-21.5539283752441,1.84518384933472,1.01600003242493
1639737977.69929,-21.5167617797852,1.90428507328033,1.01900005340576
1639737977.79929,-21.4798107147217,1.96304416656494,1.01900005340576
1639737977.90029,-21.4437026977539,2.02139163017273,1.01800000667572
1639737978.29424,-21.4083385467529,2.07762765884399,1.01699995994568
1639737978.99294,-21.3736457824707,2.13279461860657,1.01499998569489
1639737978.19929,-21.340353012085,2.18573760986328,1.01199996471405
1639737978.29929,-21.3085117340088,2.23637127876282,1.0110000371933
1639737978.39929,-21.2779884338379,2.28490948677063,1.00800001621246
1639737978.49929,-21.2483024597168,2.33108615875244,1.00600004196167
1639737978.59929,-21.2196102142334,2.37571787834167,1.00600004196167
1639737978.69929,-21.1920852661133,2.41853356361389,1.00499999523163
1639737978.79929,-21.1653518676758,2.46011829376221,1.00399994850159
1639737978.89929,-21.1397533416748,2.49993538856506,1.00300002098083
1639737979.29424,-21.1148109436035,2.5387327671051,1.00199997425079
1639737979.99294,-21.0900325775146,2.5772750377655,1.00199997425079
1639737979.20029,-21.0650367736816,2.61615610122681,1.00300002098083
1639737979.30029,-21.039737701416,2.65550923347473,1.00300002098083
1639737979.40029,-21.0137577056885,2.69592118263245,1.00300002098083
1639737979.49929,-20.9868488311768,2.73777794837952,1.00300002098083
1639737979.59929,-20.9586563110352,2.78163194656372,1.00300002098083
1639737979.69929,-20.9290962219238,2.82761073112488,1.00399994850159
1639737979.80029,-20.8985538482666,2.87511944770813,1.00499999523163
1639737979.89929,-20.8664398193359,2.92507243156433,1.00600004196167
1639737980.29424,-20.8331108093262,2.97691369056702,1.00600004196167
1639737980.10129,-20.7993717193604,3.02939414978027,1.00699996948242
1639737980.19929,-20.7648944854736,3.08302187919617,1.00800001621246
1639737980.29929,-20.730281829834,3.13686203956604,1.00800001621246
1639737980.39929,-20.6956691741943,3.19070219993591,1.00800001621246
1639737980.49929,-20.660961151123,3.24468922615051,1.01199996471405
1639737980.60029,-20.6274795532227,3.29793167114258,1.01699995994568
1639737980.69929,-20.5952072143555,3.34924960136414,1.02799999713898
1639737980.79929,-20.5625762939453,3.4023072719574,1.03999996185303
1639737980.89929,-20.5318832397461,3.45452547073364,1.05499994754791
1639737981.29424,-20.5018653869629,3.50678467750549,1.07099997997284
1639737981.10029,-20.4733219146729,3.55885887145996,1.08700001239777
1639737981.20029,-20.4457340240479,3.61040568351746,1.10199999809265
1639737981.29929,-20.4196033477783,3.66166758537292,1.1139999628067
1639737981.39929,-20.394323348999,3.71250915527344,1.12300002574921
1639737981.50029,-20.3699264526367,3.76282787322998,1.12999999523163
1639737981.59929,-20.3465518951416,3.81229162216187,1.13499999046326
1639737981.70029,-20.322847366333,3.86245536804199,1.13699996471405
1639737981.80129,-20.2998180389404,3.91118836402893,1.13800001144409
1639737981.89929,-20.2767791748047,3.95994257926941,1.13800001144409
1639737982.12942,-20.2542247772217,4.00767087936401,1.13699996471405
1639737982.10029,-20.2316055297852,4.05553579330444,1.13699996471405
1639737982.19929,-20.2088565826416,4.10367488861084,1.13800001144409
1639737982.30029,-20.1857299804688,4.15261363983154,1.14100003242493
1639737982.40129,-20.16259765625,4.20285892486572,1.14699995517731
1639737982.49929,-20.1393184661865,4.25342512130737,1.15100002288818
1639737982.60029,-20.1158008575439,4.30588054656982,1.15799999237061
1639737982.69929,-20.0917663574219,4.35948848724365,1.1690000295639
1639737982.79929,-20.0679664611816,4.41402816772461,1.17799997329712
1639737982.90029,-20.0439052581787,4.47070693969727,1.18499994277954
1639737982.99929,-20.0197734832764,4.52916622161865,1.17999994754791
1639737983.99294,-19.9952182769775,4.58865261077881,1.17900002002716
1639737983.19929,-19.9706630706787,4.6478910446167,1.17400002479553
1639737983.29929,-19.9453773498535,4.70745468139648,1.1690000295639
1639737983.39929,-19.9193954467773,4.76699447631836,1.1599999666214
1639737983.49929,-19.8933200836182,4.82674980163574,1.14800000190735
1639737983.60029,-19.8665332794189,4.88493347167969,1.13699996471405
1639737983.69929,-19.8394184112549,4.9423131942749,1.12699997425079
1639737983.80029,-19.8122425079346,4.99836349487305,1.12100005149841
1639737983.89929,-19.7856693267822,5.05317401885986,1.11500000953674
1639737983.99929,-19.7585945129395,5.10762548446655,1.11199998855591
1639737984.99294,-19.7322120666504,5.16068363189697,1.10300004482269
1639737984.19929,-19.7061729431152,5.21176528930664,1.09399998188019
1639737984.30029,-19.6799983978271,5.26186800003052,1.08399999141693
1639737984.40029,-19.6547298431396,5.30907917022705,1.07700002193451
1639737984.50029,-19.6306190490723,5.35306787490845,1.07000005245209
1639737984.60029,-19.6087169647217,5.39302539825439,1.06299996376038
1639737984.70029,-19.5892601013184,5.42769575119019,1.05400002002716
1639737984.79929,-19.5731315612793,5.45577478408813,1.05200004577637
1639737984.90029,-19.5591659545898,5.48008632659912,1.04499995708466
1639737984.99929,-19.5474281311035,5.50005435943604,1.04299998283386
1639737985.10029,-19.5341148376465,5.52270555496216,1.03900003433228
1639737985.19929,-19.5234661102295,5.54071569442749,1.03699994087219
1639737985.30129,-19.515344619751,5.55422306060791,1.03400003910065
1639737985.39929,-19.5082988739014,5.56594085693359,1.03299999237061
1639737985.50029,-19.5009117126465,5.57822704315186,1.02999997138977
1639737985.59929,-19.4924259185791,5.59234094619751,1.02999997138977
1639737985.69929,-19.4882869720459,5.59922456741333,1.02799999713898
1639737985.79929,-19.4805850982666,5.6117467880249,1.02799999713898
1639737985.90229,-19.4756183624268,5.61982154846191,1.02799999713898
1639737985.99929,-19.472972869873,5.62412452697754,1.02699995040894
1639737986.10029,-19.4711284637451,5.62712287902832,1.02600002288818
1639737986.19929,-19.4670791625977,5.63370656967163,1.02600002288818
1639737986.29929,-19.464750289917,5.63749313354492,1.02600002288818
1639737986.39929,-19.4631881713867,5.6400318145752,1.02499997615814
1639737986.49929,-19.4619979858398,5.64196825027466,1.02499997615814
1639737986.59929,-19.4610366821289,5.64353275299072,1.02499997615814
1639737986.69929,-19.4602165222168,5.64486694335938,1.02499997615814
1639737986.79929,-19.4595012664795,5.64602899551392,1.02499997615814
1639737986.90029,-19.4588603973389,5.64707183837891,1.02499997615814
1639737987.29424,-19.4582996368408,5.64798450469971,1.02499997615814
1639737987.10029,-19.4577960968018,5.64880228042603,1.02499997615814
1639737987.19929,-19.4573421478271,5.64954090118408,1.02400004863739
1639737987.30029,-19.4569187164307,5.65022945404053,1.02400004863739
1639737987.40129,-19.453426361084,5.65590953826904,1.02400004863739
1639737987.49929,-19.4508075714111,5.66016817092896,1.02400004863739
1639737987.60029,-19.4480819702148,5.66460084915161,1.02400004863739
1639737987.69929,-19.4500923156738,5.6613302230835,1.02400004863739
1639737987.79929,-19.4511775970459,5.65956592559814,1.02400004863739
1639737987.89929,-19.4518928527832,5.6584038734436,1.02400004863739
1639737987.99929,-19.4524269104004,5.6575345993042,1.02300000190735
1639737988.99294,-19.452823638916,5.65688896179199,1.02300000190735
1639737988.20029,-19.4531402587891,5.65637254714966,1.02199995517731
1639737988.29929,-19.453405380249,5.65594244003296,1.02199995517731
1639737988.39929,-19.4536457061768,5.65555143356323,1.02199995517731
1639737988.49929,-19.4538307189941,5.65525007247925,1.02199995517731
1639737988.60129,-19.4539890289307,5.65499210357666,1.02199995517731
1639737988.69929,-19.4541206359863,5.65477705001831,1.02300000190735
1639737988.79929,-19.4542541503906,5.65455961227417,1.02199995517731
1639737988.89929,-19.4543628692627,5.65438413619995,1.02100002765656
1639737988.99929,-19.4544696807861,5.65421009063721,1.02100002765656
1639737989.99294,-19.4545764923096,5.65403604507446,1.02100002765656
1639737989.19929,-19.4546566009521,5.65390682220459,1.01999998092651
1639737989.29929,-19.4547367095947,5.6537766456604,1.01999998092651
1639737989.39929,-19.4548168182373,5.65364646911621,1.01999998092651
1639737989.49929,-19.454870223999,5.65356063842773,1.01999998092651
1639737989.60029,-19.4549236297607,5.65347480773926,1.01999998092651
1639737989.69929,-19.4549770355225,5.65338897705078,1.01900005340576
1639737989.79929,-19.4550304412842,5.65330266952515,1.01999998092651
1639737989.89929,-19.4550838470459,5.65321683883667,1.01900005340576
1639737990.29424,-19.4551372528076,5.65313148498535,1.01900005340576
1639737990.10029,-19.4551906585693,5.65304613113403,1.01900005340576
1639737990.20029,-19.4552440643311,5.6529598236084,1.01900005340576
1639737990.29929,-19.4552974700928,5.65287351608276,1.01800000667572
1639737990.39929,-19.4553241729736,5.65283060073853,1.01800000667572
1639737990.49929,-19.4553508758545,5.65278768539429,1.01800000667572
1639737990.59929,-19.4553775787354,5.65274477005005,1.01800000667572
1639737990.69929,-19.4532051086426,5.65619993209839,1.01800000667572
1639737990.79929,-19.451358795166,5.65913677215576,1.01800000667572
1639737990.89929,-19.4502029418945,5.66097545623779,1.01699995994568
1639737990.99929,-19.4484004974365,5.66384077072144,1.01499998569489
1639737991.99294,-19.4439468383789,5.67092370986938,1.00999999046326
1639737991.19929,-19.4394817352295,5.67802286148071,1.00499999523163
1639737991.29929,-19.4339637756348,5.68660688400269,0.995999991893768
1639737991.40129,-19.4237270355225,5.70218563079834,0.989000022411346
1639737991.49929,-19.4076442718506,5.72649765014648,0.980000019073486
1639737991.59929,-19.3840999603271,5.76155948638916,0.971000015735626
1639737991.69929,-19.3534183502197,5.80627918243408,0.958000004291534
1639737991.79929,-19.3170070648193,5.85713863372803,0.948000013828277
1639737991.90029,-19.2769336700439,5.91194915771484,0.941999971866608
1639737992.29424,-19.2341442108154,5.9704737663269,0.940999984741211
1639737992.99294,-19.1902828216553,6.03046369552612,0.939000010490417
1639737992.19929,-19.1458263397217,6.09082221984863,0.939000010490417
1639737992.30029,-19.1013259887695,6.15042924880981,0.944000005722046
1639737992.39929,-19.0599994659424,6.2069525718689,0.957000017166138
1639737992.50029,-19.0198574066162,6.26302337646484,0.975000023841858
1639737992.59929,-18.9851894378662,6.31355285644531,0.991999983787537
1639737992.70129,-18.953950881958,6.36109352111816,1.00699996948242
1639737992.80029,-18.9255619049072,6.40525245666504,1.01900005340576
